,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
7454,Rosebank,40.61530494652761,-74.06980526716141,U-Haul of Staten Island,40.61708169390543,-74.06877654042103,Storage Facility
7455,Rosebank,40.61530494652761,-74.06980526716141,Baskin-Robbins,40.61530160251806,-74.06653798811715,Ice Cream Shop
7456,Rosebank,40.61530494652761,-74.06980526716141,Redbox,40.61565,-74.067289,Video Store
7457,Rosebank,40.61530494652761,-74.06980526716141,Family Dollar,40.61673259079575,-74.07323830113943,Discount Store
7458,Rosebank,40.61530494652761,-74.06980526716141,Food Universe Marketplace,40.616929,-74.073489,Grocery Store
7459,Rosebank,40.61530494652761,-74.06980526716141,Subway,40.61523061069549,-74.06649905010045,Sandwich Place
7460,Rosebank,40.61530494652761,-74.06980526716141,Nails 21,40.615109801540434,-74.06690336642889,Cosmetics Shop
7461,Rosebank,40.61530494652761,-74.06980526716141,Dunkin',40.6153039704227,-74.066536891326,Donut Shop
7462,Rosebank,40.61530494652761,-74.06980526716141,Yummy Taco,40.616481,-74.06818299999999,Mexican Restaurant
7463,Rosebank,40.61530494652761,-74.06980526716141,New Win Hing,40.614367,-74.066579,Chinese Restaurant
7464,Rosebank,40.61530494652761,-74.06980526716141,DeMatti Park,40.615035597074986,-74.0734988986911,Park
7465,Rosebank,40.61530494652761,-74.06980526716141,Hylan Bay Wine & Liquor,40.614302,-74.066006,Liquor Store
7466,Rosebank,40.61530494652761,-74.06980526716141,Hylan Blvd & Bay Street,40.613853076808546,-74.06493394619177,Intersection
7467,Rosebank,40.61530494652761,-74.06980526716141,Penny Beach,40.615867950594655,-74.06445562514784,Beach
7468,Rosebank,40.61530494652761,-74.06980526716141,MTA Bus - Hylan Bl & Vaughn St (S78),40.61128917030382,-74.07176077365875,Bus Stop
7469,West Brighton,40.63187892654607,-74.1071817826561,Panini Grill,40.63013746773481,-74.10815562240508,Italian Restaurant
7470,West Brighton,40.63187892654607,-74.1071817826561,Fab Cup,40.63012932675018,-74.10948604345322,Coffee Shop
7471,West Brighton,40.63187892654607,-74.1071817826561,Starbucks,40.63032034,-74.10608734,Coffee Shop
7472,West Brighton,40.63187892654607,-74.1071817826561,Beans & Leaves,40.63071761434358,-74.10337597131729,Coffee Shop
7473,West Brighton,40.63187892654607,-74.1071817826561,Carvel,40.63050804769602,-74.10630777738022,Ice Cream Shop
7474,West Brighton,40.63187892654607,-74.1071817826561,Burrito Bar,40.63023752407939,-74.1087755374525,Mexican Restaurant
7475,West Brighton,40.63187892654607,-74.1071817826561,Rustic Music,40.63039017246511,-74.10805230311237,Music Store
7476,West Brighton,40.63187892654607,-74.1071817826561,Mandolin Brothers,40.630037724409455,-74.11004394292831,Music Store
7477,West Brighton,40.63187892654607,-74.1071817826561,Duffy's Tavern,40.62968757097199,-74.11092877250825,Burger Joint
7478,West Brighton,40.63187892654607,-74.1071817826561,Cafe Milano,40.63101379177601,-74.10290524363518,Italian Restaurant
7479,West Brighton,40.63187892654607,-74.1071817826561,The Kettle Black,40.63094850890812,-74.10318439884412,Wings Joint
7480,West Brighton,40.63187892654607,-74.1071817826561,Better Gourmet Health Kitchen,40.631065,-74.10331,Juice Bar
7481,West Brighton,40.63187892654607,-74.1071817826561,Jody's Club Forest,40.630893737789805,-74.10191246911978,Bar
7482,West Brighton,40.63187892654607,-74.1071817826561,Li Greci's Staaten,40.6295724,-74.1117852,Event Space
7483,West Brighton,40.63187892654607,-74.1071817826561,Ho' Brah Taco Joint,40.63081048535572,-74.10318847740893,Taco Place
7484,West Brighton,40.63187892654607,-74.1071817826561,The Bagel Bin,40.63039334676831,-74.10649653886152,Bagel Shop
7485,West Brighton,40.63187892654607,-74.1071817826561,Randall Manor Tavern,40.63473626275113,-74.10750088634535,American Restaurant
7486,West Brighton,40.63187892654607,-74.1071817826561,Pasticceria Bruno,40.62948149754213,-74.11159577324715,Café
7487,West Brighton,40.63187892654607,-74.1071817826561,Liberty Tavern,40.63092851526023,-74.1021301106698,Bar
7488,West Brighton,40.63187892654607,-74.1071817826561,Nürnberger Bierhaus,40.634765220399984,-74.10954908090247,German Restaurant
7489,West Brighton,40.63187892654607,-74.1071817826561,Richmond Hood Company,40.634932,-74.109628,Board Shop
7490,West Brighton,40.63187892654607,-74.1071817826561,Project Brunch,40.629667,-74.10968199999999,Breakfast Spot
7491,West Brighton,40.63187892654607,-74.1071817826561,Planet Wings,40.63048533646661,-74.10621278154174,Fast Food Restaurant
7492,West Brighton,40.63187892654607,-74.1071817826561,Kyoto Sushi 5,40.63082355885339,-74.10328887644148,Japanese Restaurant
7493,West Brighton,40.63187892654607,-74.1071817826561,Capital One Bank,40.630780052511156,-74.1021676894843,Bank
7494,West Brighton,40.63187892654607,-74.1071817826561,Subway,40.629680335070546,-74.10956803417582,Sandwich Place
7495,West Brighton,40.63187892654607,-74.1071817826561,Key Food Market Place,40.63069100837132,-74.10452523688085,Supermarket
7496,West Brighton,40.63187892654607,-74.1071817826561,Chase Bank,40.629427647780226,-74.11141499584994,Bank
7497,West Brighton,40.63187892654607,-74.1071817826561,Duane Reade,40.6296982,-74.1102294,Pharmacy
7498,West Brighton,40.63187892654607,-74.1071817826561,Kings Arms Diner,40.63038368896021,-74.10698100476208,Diner
7499,West Brighton,40.63187892654607,-74.1071817826561,Keyfood supermarket,40.63070331906898,-74.10443358677848,Food & Drink Shop
7500,West Brighton,40.63187892654607,-74.1071817826561,Northfield Bank,40.63063405937233,-74.1071434083268,Bank
7501,West Brighton,40.63187892654607,-74.1071817826561,Puttin on a Bage,40.634576,-74.10625,Breakfast Spot
7502,West Brighton,40.63187892654607,-74.1071817826561,The Square,40.63003220485867,-74.10999375153078,Pizza Place
7503,West Brighton,40.63187892654607,-74.1071817826561,MTA Bus - Castleton Av & Bard Av (S46/S96),40.63464821954867,-74.10623252391815,Bus Stop
7504,West Brighton,40.63187892654607,-74.1071817826561,Island Garden,40.634881,-74.109863,Chinese Restaurant
7505,West Brighton,40.63187892654607,-74.1071817826561,Billy's Pizza & Pasta,40.63469491,-74.110874,Pizza Place
7506,West Brighton,40.63187892654607,-74.1071817826561,Dick's Delicatessen,40.634708170212186,-74.11089356923365,Deli / Bodega
7507,West Brighton,40.63187892654607,-74.1071817826561,Anthonys Barber Shop,40.634881,-74.11071700000001,Salon / Barbershop
7508,Grymes Hill,40.624184791313006,-74.08724819983729,Silver Lake Park Dog Run,40.626392513789774,-74.09162580188871,Dog Run
7509,Grymes Hill,40.624184791313006,-74.08724819983729,MTA Bus - Targee St & Broad St (S74),40.62314346484329,-74.08381997683236,Bus Stop
7510,Grymes Hill,40.624184791313006,-74.08724819983729,Island Food Market Inc.,40.623855999999996,-74.082571,Deli / Bodega
7511,Todt Hill,40.59706851814673,-74.1113288180088,St Francis Woodlands,40.599524,-74.114515,Park
7512,Todt Hill,40.59706851814673,-74.1113288180088,Orange Trail,40.600509,-74.113474,Trail
7513,South Beach,40.58024741350956,-74.0795529253982,Franklin D. Roosevelt Boardwalk,40.579832343790244,-74.07614664798619,Beach
7514,South Beach,40.58024741350956,-74.0795529253982,Ocean Breeze Track & Field Athletic Complex,40.58303780053952,-74.07524352889725,Athletics & Sports
7515,South Beach,40.58024741350956,-74.0795529253982,Midland Beach Fishing Pier,40.57981173064671,-74.07606633920702,Pier
7516,South Beach,40.58024741350956,-74.0795529253982,MTA Bus - FR Capadonno Bl & Seaview Av (S51/S52/S81/X4/X5/X7/X8),40.579382,-74.078201,Bus Stop
7517,South Beach,40.58024741350956,-74.0795529253982,Oceanview Deli,40.579158,-74.078493,Deli / Bodega
7518,South Beach,40.58024741350956,-74.0795529253982,Amazing Deli,40.579207000000004,-74.078923,Deli / Bodega
7519,South Beach,40.58024741350956,-74.0795529253982,Ocean Breeze Pier,40.577977105192225,-74.07536566257477,Pier
7520,Port Richmond,40.63366930554365,-74.12943426797008,Enterprise Rent-A-Car,40.6369439,-74.1270049,Rental Car Location
7521,Port Richmond,40.63366930554365,-74.12943426797008,Dunkin',40.63722476027046,-74.12762326223819,Donut Shop
7522,Port Richmond,40.63366930554365,-74.12943426797008,Shaolin Kung Fu Temple,40.631673,-74.131582,Martial Arts Dojo
7523,Port Richmond,40.63366930554365,-74.12943426797008,Island Embroidery Inc,40.63657374490448,-74.13393974304199,Clothing Store
7524,Mariner's Harbor,40.632546390481124,-74.15008537046981,Bella Mama Rose Italian Restaurant,40.63177190796811,-74.1469496567026,Italian Restaurant
7525,Mariner's Harbor,40.632546390481124,-74.15008537046981,MTA Bus - Walker St & Simonson Av (S46/S96),40.63269630157031,-74.1519105819652,Bus Stop
7526,Mariner's Harbor,40.632546390481124,-74.15008537046981,West Shore Little League,40.630873,-74.151075,Athletics & Sports
7527,Mariner's Harbor,40.632546390481124,-74.15008537046981,bella mama rosa staten island,40.63175,-74.147008,Italian Restaurant
7528,Mariner's Harbor,40.632546390481124,-74.15008537046981,La Campeña,40.631091999999995,-74.147193,Deli / Bodega
7529,Mariner's Harbor,40.632546390481124,-74.15008537046981,Elm Park Deli & Grocery,40.63497,-74.145471,Deli / Bodega
7530,Mariner's Harbor,40.632546390481124,-74.15008537046981,MTA Bus - Morningstar Rd & Forest Av (S44/S48/S89/S94/S98/X30),40.6287601522962,-74.14725808080797,Bus Stop
7531,Port Ivory,40.63968297845542,-74.17464532993542,Jonesys Tavern,40.639359000000006,-74.171533,Bar
7532,Castleton Corners,40.61333593766742,-74.11918058534842,Joe & Pat Pizzeria and Restaurant,40.61304647514354,-74.12212777422766,Pizza Place
7533,Castleton Corners,40.61333593766742,-74.11918058534842,Goodfella's Pizza & Restaurant,40.61311430853664,-74.12399889601244,Pizza Place
7534,Castleton Corners,40.61333593766742,-74.11918058534842,Ron & Dave's Tattooing,40.612686,-74.12225,Tattoo Parlor
7535,Castleton Corners,40.61333593766742,-74.11918058534842,Baskin-Robbins,40.61289949834417,-74.12093304903287,Ice Cream Shop
7536,Castleton Corners,40.61333593766742,-74.11918058534842,Tokyo Sushi Japanese,40.61312071928962,-74.12090703168099,Japanese Restaurant
7537,Castleton Corners,40.61333593766742,-74.11918058534842,TD Bank,40.61269928552784,-74.12422070152161,Bank
7538,Castleton Corners,40.61333593766742,-74.11918058534842,Met Food,40.6131399222632,-74.12354136036618,Grocery Store
7539,Castleton Corners,40.61333593766742,-74.11918058534842,Staten Island Mini Golf & Battling Cages,40.60941075183114,-74.1198582234774,Mini Golf
7540,Castleton Corners,40.61333593766742,-74.11918058534842,Subway,40.61288521813837,-74.12118783699503,Sandwich Place
7541,Castleton Corners,40.61333593766742,-74.11918058534842,Domino's Pizza,40.61329765850937,-74.12302450106836,Pizza Place
7542,Castleton Corners,40.61333593766742,-74.11918058534842,Mike's Bagel Bistro & Souvlaki Express,40.612895158056645,-74.12379574935812,Bagel Shop
7543,Castleton Corners,40.61333593766742,-74.11918058534842,Burger Chef,40.613105913563615,-74.12371915634371,Burger Joint
7544,Castleton Corners,40.61333593766742,-74.11918058534842,neighborhood coffee shop,40.61318,-74.121505,Diner
7545,Castleton Corners,40.61333593766742,-74.11918058534842,Bella Vita Pork Store,40.612869,-74.121031,Deli / Bodega
7546,Castleton Corners,40.61333593766742,-74.11918058534842,Danny Boy's,40.61321180615184,-74.12384558912291,Bar
7547,Castleton Corners,40.61333593766742,-74.11918058534842,Santander Bank,40.61318686347217,-74.1249369084835,Bank
7548,Castleton Corners,40.61333593766742,-74.11918058534842,MTA Bus - Schmidts La & Manor Rd (X10/X10B/X11),40.60926796596895,-74.12128049986622,Bus Stop
7549,New Springville,40.594252379161695,-74.16496031329827,City Wine Cellar,40.59156391867557,-74.16403582540441,Liquor Store
7550,New Springville,40.594252379161695,-74.16496031329827,Heartland Bagels - Richmond Ave,40.59146407482658,-74.16418595565926,Bagel Shop
7551,New Springville,40.594252379161695,-74.16496031329827,Trader Joe's,40.58999715702977,-74.16571466938142,Grocery Store
7552,New Springville,40.594252379161695,-74.16496031329827,European Wax Center,40.591103290615415,-74.164488327634,Health & Beauty Service
7553,New Springville,40.594252379161695,-74.16496031329827,Starbucks,40.592496,-74.162623,Coffee Shop
7554,New Springville,40.594252379161695,-74.16496031329827,Holy Schnitzel,40.58977776384231,-74.16439040846775,Restaurant
7555,New Springville,40.594252379161695,-74.16496031329827,Barnes & Noble Cafe,40.59238507436921,-74.16290128670595,Coffee Shop
7556,New Springville,40.594252379161695,-74.16496031329827,T-Mobile,40.59530799487945,-74.16240446270876,Mobile Phone Shop
7557,New Springville,40.594252379161695,-74.16496031329827,Subway,40.59341289765159,-74.16256117761729,Sandwich Place
7558,New Springville,40.594252379161695,-74.16496031329827,Rite Aid,40.5915815,-74.1634231,Pharmacy
7559,New Springville,40.594252379161695,-74.16496031329827,Dunkin',40.590883945966326,-74.16444896436246,Donut Shop
7560,New Springville,40.594252379161695,-74.16496031329827,QDOBA Mexican Eats,40.5909256,-74.1644609,Mexican Restaurant
7561,New Springville,40.594252379161695,-74.16496031329827,1001 Nights Cafe,40.598125662135885,-74.16220419472268,Hookah Bar
7562,New Springville,40.594252379161695,-74.16496031329827,DXL Big + Tall,40.59388273735405,-74.16266951146417,Men's Store
7563,New Springville,40.594252379161695,-74.16496031329827,MTA Bus - Richmond Av & Draper Pl S (S44/S59/S89/S94/X17/X17A/X17J),40.59268161931502,-74.16274848483135,Bus Stop
7564,New Springville,40.594252379161695,-74.16496031329827,Grape Vine,40.59414717447511,-74.16178215797738,Flower Shop
7565,New Springville,40.594252379161695,-74.16496031329827,Designer Optical Outlet,40.59145879162672,-74.16400109400978,Optical Shop
7566,New Springville,40.594252379161695,-74.16496031329827,Mr. Pizza's Pasta House,40.591355721612494,-74.16431045024412,Pizza Place
7567,New Springville,40.594252379161695,-74.16496031329827,Heartland Shopping Center,40.591284,-74.164214,Shopping Mall
7568,New Springville,40.594252379161695,-74.16496031329827,Heartland Nails,40.591215999999996,-74.16393199999999,Spa
7569,New Springville,40.594252379161695,-74.16496031329827,Life Uniform,40.591215999999996,-74.16393199999999,Accessories Store
7570,New Springville,40.594252379161695,-74.16496031329827,Soup Man,40.590995342148425,-74.16465472903027,Soup Place
7571,New Springville,40.594252379161695,-74.16496031329827,Bario's,40.58985571129801,-74.16466232940182,Pizza Place
7572,New Springville,40.594252379161695,-74.16496031329827,Cold Stone Creamery,40.590823,-74.164608,Ice Cream Shop
7573,New Springville,40.594252379161695,-74.16496031329827,Peking Taste IV,40.590757,-74.164559,Chinese Restaurant
7574,New Springville,40.594252379161695,-74.16496031329827,Fortunoff Backyard Store,40.596978,-74.161811,Furniture / Home Store
7575,New Springville,40.594252379161695,-74.16496031329827,Island Kitchen,40.590047999999996,-74.16530300000001,Chinese Restaurant
7576,Travis,40.58631375103281,-74.19073717538116,El Pollo II Restaurant,40.590629,-74.191982,Spanish Restaurant
7577,Travis,40.58631375103281,-74.19073717538116,Showplace Bowling Alley,40.58844442664175,-74.19168112933984,Bowling Alley
7578,Travis,40.58631375103281,-74.19073717538116,The Looney Bin Comedy Club,40.588486304498986,-74.19170097989867,Comedy Club
7579,Travis,40.58631375103281,-74.19073717538116,New York Sports Club,40.5861688,-74.1935239,Gym
7580,Travis,40.58631375103281,-74.19073717538116,Fairfield Inn & Suites,40.586652,-74.19116,Hotel
7581,Travis,40.58631375103281,-74.19073717538116,LA Fitness,40.588187618192954,-74.19180726782817,Gym / Fitness Center
7582,Travis,40.58631375103281,-74.19073717538116,Staten Island New York Hotel,40.586781,-74.190973,Hotel
7583,Travis,40.58631375103281,-74.19073717538116,Petes Pizzeria,40.5864,-74.188354,Pizza Place
7584,Travis,40.58631375103281,-74.19073717538116,The Signmen,40.5857382,-74.19357959999999,Business Service
7585,Travis,40.58631375103281,-74.19073717538116,Showplace Entertainment Center,40.588814105346295,-74.19163942337036,Bowling Alley
7586,Travis,40.58631375103281,-74.19073717538116,Victory Sports Arena,40.58623961142644,-74.19465639073697,Sports Club
7587,Travis,40.58631375103281,-74.19073717538116,Comfort Inn,40.58619114786643,-74.19021569080735,Hotel
7588,Travis,40.58631375103281,-74.19073717538116,Big E's Deli,40.58928209835543,-74.19423530702505,Deli / Bodega
7589,Travis,40.58631375103281,-74.19073717538116,Schmul Park,40.590105104498285,-74.18829988452143,Baseball Field
7590,Travis,40.58631375103281,-74.19073717538116,Dr Seuss Park!,40.59006233739836,-74.188161124938,Park
7591,Travis,40.58631375103281,-74.19073717538116,T & E Express Deli,40.590423,-74.192289,Deli / Bodega
7592,New Dorp,40.57257231820632,-74.1164794360638,La Strada,40.573742673776685,-74.11562734222126,Italian Restaurant
7593,New Dorp,40.57257231820632,-74.1164794360638,Pizzeria Giove,40.57225602760008,-74.11312280991517,Pizza Place
7594,New Dorp,40.57257231820632,-74.1164794360638,Piece A Cake,40.57330904848907,-74.11506337218066,Bakery
7595,New Dorp,40.57257231820632,-74.1164794360638,Little Italy Gourmet,40.57456522835696,-74.11614983551179,Italian Restaurant
7596,New Dorp,40.57257231820632,-74.1164794360638,Brioso,40.57305217331347,-74.1147890387532,Italian Restaurant
7597,New Dorp,40.57257231820632,-74.1164794360638,Cantina Mexicana,40.573801597848664,-74.11606088924255,Mexican Restaurant
7598,New Dorp,40.57257231820632,-74.1164794360638,Plaza Bagels & Deli,40.57338689472842,-74.11768802680378,Bagel Shop
7599,New Dorp,40.57257231820632,-74.1164794360638,Taste Of India II,40.57212651619049,-74.11267401240129,Indian Restaurant
